ruc,razon_social,tipo_empresa,estado_sunat,condicion_sunat,departamento,provincia,distrito,telefono,email,codigo_registro,fecha_consulta
20611142162,ASOCIACION DE PRODUCTORES AGROPECUARIOS MUSOQ ALLPA DE PICHOS,ASOCIACION,BAJA DE OFICIO,HABIDO,HUANCAVELICA,TAYACAJA,PICHOS,,,,2026-09-20T01:43:21.108Z
20611153571,ASOCIACION DE PRODUCTORES DE MANGO Y PALTA - SANTIAGO DE HUIÑA - VALLE HUARMEY,ASOCIACION,SUSPENSION TEMPORAL,NO HABIDO,ANCASH,HUARMEY,HUARMEY,,,,2026-09-20T01:43:21.108Z
20611180625,ASOCIACION DE PRODUCTORES AGROPECUARIOS-ISCOCUCHO - APROAGRI,ASOCIACION,SUSPENSION TEMPORAL,HABIDO,CAJAMARCA,CAJABAMBA,CONDEBAMBA,,,,2026-09-20T01:43:21.108Z
20611182661,COOPERATIVA AGRARIA PITAHAYA AMAZONAS,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,AMAZONAS,BONGARA,CHURUJA,,,,2026-09-20T01:43:21.108Z
20611198923,COOPERATIVA AGRARIA LAND PERÚ,"COOPERATIVAS, SAIS, CAPS",SUSPENSION TEMPORAL,NO HABIDO,JUNIN,CHANCHAMAYO,PICHANAQUI,,,,2026-09-20T01:43:21.108Z
20611254068,COOPERATIVA AGRARIA WARMI TARPUY,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,987901580,cooperativawarmitarpuy@gmail.com,S3078027,2026-09-20T01:43:21.108Z
20611321482,COOPERATIVA AGRARIA LOS GANADEROS DE MARCABAL,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,LA LIBERTAD,SANCHEZ CARRION,MARCABAL,,,,2026-09-20T01:43:21.108Z
20611340002,COOPERATIVA AGRARIA INTERCULTURAL CAFE PUI PUI LTDA,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,JUNIN,SATIPO,SATIPO,,,,2026-09-20T01:43:21.108Z
20611444053,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y AGROINDUSTRIALES VIZCACHANI,ASOCIACION,ACTIVO,HABIDO,PUNO,PUNO,VILQUE,,,,2026-09-20T01:43:21.108Z
20611451602,ASOCIACION SUMAQ URPIKUNA DE COALAQUE,ASOCIACION,ACTIVO,HABIDO,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,,,,2026-09-20T01:43:21.108Z
20611472529,COOPERATIVA AGRARIA ALTO ANDINO CULTA-ACORA,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,PUNO,PUNO,PLATERIA,,,,2026-09-20T01:43:21.108Z
20611480262,COOPERATIVA AGRARIA SAN CRISTOBAL DE COALLACA - CABANILLAS,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,PUNO,SAN ROMAN,JULIACA,,,,2026-09-20T01:43:21.108Z
20611510731,AGROPECUARIO FORESTAL E INDUSTRIAL VALLE NUEVO - AFI VALLE NUEVO,ASOCIACION,BAJA PROV. POR OFICIO,HABIDO,TACNA,TACNA,TACNA,,,,2026-09-20T01:43:21.108Z
20611531088,"ASOCIACION DE AGRICULTORES INNOVADORES DE ANCASH, EDIFLOR",ASOCIACION,ACTIVO,HABIDO,ANCASH,SANTA,CHIMBOTE,,,S3118380,2026-09-20T01:43:21.108Z
20611567449,COOPERATIVA AGRARIA PROCUY MANTARO LTDA,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,JUNIN,JAUJA,ATAURA,,,,2026-09-20T01:43:21.108Z
20611631686,COOPERATIVA AGRARIA EMPRENDEDORAS Y DEFENSORAS FRUTOS DEL VALLE,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,CAJAMARCA,CAJABAMBA,CACHACHI,,,,2026-09-20T01:43:21.108Z
20611650524,ASOCIACION DE PRODUCTORES AGROPECUARIOS INCACHAQUI-ISCOCUCHO,ASOCIACION,BAJA PROV. POR OFICIO,HABIDO,CAJAMARCA,CAJABAMBA,CAJABAMBA,,,,2026-09-20T01:43:21.108Z
20611831570,ASOCIACION JUNTOS POR UN SUEÑO VERDE,ASOCIACION,ACTIVO,HABIDO,MOQUEGUA,MARISCAL NIETO,SAN ANTONIO,,,,2026-09-20T01:43:21.108Z
20611854553,COOPERATIVA AGRARIA EL SEMBRADOR,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,LA LIBERTAD,VIRU,VIRU,,,,2026-09-20T01:43:21.108Z
20611935243,COOPERATIVA AGRARIA ECOLOGICA CANIARI AMAZONICA CAECAM,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,UCAYALI,PADRE ABAD,ALEXANDER VON HUMBOLDT,969074926,caecam.ucayali@gmail.com,S2942652,2026-09-20T01:43:21.108Z
20611967056,COOPERATIVA AGRARIA NUEVA ESPERANZA DE RANCHOPAMPA - PATALA,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,JUNIN,HUANCAYO,PUCARA,,,,2026-09-20T01:43:21.108Z
20612023655,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y APICULTORES MARCABALINOS,ASOCIACION,ACTIVO,HABIDO,LA LIBERTAD,SANCHEZ CARRION,MARCABAL,,,,2026-09-20T01:43:21.108Z
20612079111,ASOCIACIÒN AGROPECUARIA FUTUROS DE HUAIRAG DEL DISTRITO DE UMARI,ASOCIACION,ACTIVO,HABIDO,HUANUCO,PACHITEA,UMARI,,,,2026-09-20T01:43:21.108Z
20612142361,ASOCIACIÓN DE PRODUCTORES AGROPECUARIOS SIN FRONTERAS DE VILLA GLORIA,ASOCIACION,ACTIVO,HABIDO,HUANUCO,HUANUCO,CHINCHAO,,,,2026-09-20T01:43:21.108Z
20612229105,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y VECINOS COLINDANTES DE LA PLANTA COMPRESORA KAMANI ABRA,ASOCIACION,BAJA DE OFICIO,HABIDO,CUSCO,LA CONVENCION,KUMPIRUSHIATO,,,,2026-09-20T01:43:21.108Z
20612331821,ASOCIACIÓN DE MUJERES LAS FLORES DE LUYA,ASOCIACION,ACTIVO,HABIDO,AMAZONAS,LUYA,PISUQUIA,,,,2026-09-20T01:43:21.108Z
20612380571,"ASOCIACION DE PRODUCTORES AGROPECUARIOS, GANADEROS, CHAQUILBAMBA, LA LECHERIA",ASOCIACION,BAJA DE OFICIO,HABIDO,LA LIBERTAD,SANCHEZ CARRION,MARCABAL,,,,2026-09-20T01:43:21.108Z
20612473626,ASOCIACION DE PRODUCTORES PRODUCTIVOS  MISHKI MUYU DEL MEDIO TIGRE,ASOCIACION,ACTIVO,HABIDO,LORETO,LORETO,TIGRE,,,,2026-09-20T01:43:21.108Z
20612512320,ASOC. DE PRODUCTORES AGROPECUARIOS INDUSTRIALES Y CADENAS PRODUCTIVAS JAHUAY LA RINCONADA QUERAPI,ASOCIACION,ACTIVO,HABIDO,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,,,,2026-09-20T01:43:21.108Z
20612596833,ASOCIACION DE PRODUCTORES AGRICOLAS SUMAC SARA DEL DISTRITO DE LUCRE,ASOCIACION,ACTIVO,HABIDO,CUSCO,QUISPICANCHI,LUCRE,,,,2026-09-20T01:43:21.108Z
20612601462,COOPERATIVA AGRARIA DE PRODUCCION ORGANICA DE USUARIOS CHANKILLO COOPAGROCHANKILLO,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,ANCASH,CASMA,CASMA,,,,2026-09-20T01:43:21.108Z
20612652075,COOPERATIVA AGROINDUSTRIAL DE BAMBU DE LA REGION AMAZONAS,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,AMAZONAS,BAGUA,ARAMANGO,,,,2026-09-20T01:43:21.108Z
20612751111,COOPERATIVA AGRARIA INDUSTRIAL VALLE VERDE SELVA CENTRAL,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,JUNIN,CHANCHAMAYO,PERENE,,,,2026-09-20T01:43:21.108Z
20612779598,"""COOPERATIVA AGRARIA TIAMBRA VALLE HUASAHUASI""","COOPERATIVAS, SAIS, CAPS",SUSPENSION TEMPORAL,HABIDO,JUNIN,TARMA,HUASAHUASI,,,,2026-09-20T01:43:21.108Z
20612976857,COOPERATIVA AGRARIA YALPA LIMITADA,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,TACNA,TACNA,LA YARADA LOS PALOS,,,,2026-09-20T01:43:21.108Z
20612982407,ASOCIACION DE PRODUCTORES DE CAMU CAMU DE VILLA LAGUNAS,ASOCIACION,SUSPENSION TEMPORAL,HABIDO,LORETO,ALTO AMAZONAS,LAGUNAS,,,,2026-09-20T01:43:21.108Z
20613016253,ASOCIACION DE PRODUCTORES MULTIPLES AGRARIOS DEL DISTRITO DE INCLAN,ASOCIACION,ACTIVO,HABIDO,TACNA,TACNA,INCLAN,,,,2026-09-20T01:43:21.108Z
20613037595,ASOCIACION DE PRODUCTORES PALTO MARCAHUASI-MOLLEPATA,ASOCIACION,BAJA DE OFICIO,HABIDO,CUSCO,ANTA,MOLLEPATA,,,,2026-09-20T01:43:21.108Z
20613068075,ASOCIACIÓN DE PRODUCTORES AGROPECUARIOS CORAZON DE LA SELVA - APROAGROCOSEL,ASOCIACION,ACTIVO,HABIDO,SAN MARTIN,MOYOBAMBA,CALZADA,,,,2026-09-20T01:43:21.108Z
20613233106,ASOCIACION DE PRODUCTORES FRUTICOLAS QUIACA,ASOCIACION,ACTIVO,HABIDO,PUNO,SANDIA,QUIACA,,,,2026-09-20T01:43:21.108Z
20613667203,ASOCIACION DE PRODUCTORES AGROINDUSTRIALES HACIENDA SAN JOSE DE LA VILLA DE YARABAMBA,ASOCIACION,BAJA DE OFICIO,HABIDO,AREQUIPA,AREQUIPA,YARABAMBA,,,,2026-09-20T01:43:21.108Z
20613899287,COOPERATIVA AGRARIA AGROFRUTOS ORGANICOS,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,,,,2026-09-20T01:43:21.108Z
20613911279,COOPERATIVA AGRARIA ARTESANAL CCORI PACCO DE INGAHUASI - PILPICHACA,"COOPERATIVAS, SAIS, CAPS",ACTIVO,HABIDO,HUANCAVELICA,HUAYTARA,PILPICHACA,,,,2026-09-20T01:43:21.108Z
